lat;long;value;UoMDefinition;propertyDefinition;phenomenonTime;resultTime
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T04:00:00;2024-09-25T04:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T05:00:00;2024-09-25T05:00:00
52.5483283996582;13.40782165527344;0.01999999955296516;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T06:00:00;2024-09-25T06:00:00
52.5483283996582;13.40782165527344;0.05999999865889549;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T07:00:00;2024-09-25T07:00:00
52.5483283996582;13.40782165527344;0.09000000357627869;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T08:00:00;2024-09-25T08:00:00
52.5483283996582;13.40782165527344;0.1800000071525574;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T09:00:00;2024-09-25T09:00:00
52.5483283996582;13.40782165527344;0.2199999988079071;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T10:00:00;2024-09-25T10:00:00
52.5483283996582;13.40782165527344;0.1099999994039536;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T11:00:00;2024-09-25T11:00:00
52.5483283996582;13.40782165527344;0.1700000017881393;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T12:00:00;2024-09-25T12:00:00
52.5483283996582;13.40782165527344;0.2300000041723251;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T13:00:00;2024-09-25T13:00:00
